Threshold,Cost mean,Cost Std,TC mean,TC std,Loss mean,Loss Std,Recall mean,Recall Std,Precision mean,Precision Std
0.5,97.891,0.799,97.891,0.799,0.279,0.031,0.847,0.029,0.581,0.021
