Threshold,Cost mean,Cost Std,TC mean,TC std,Loss mean,Loss Std,Recall mean,Recall Std,Precision mean,Precision Std
0.5,30.0,0.0,30.0,0.0,0.109,0.011,0.844,0.021,0.931,0.011
0.6,30.0,0.0,30.0,0.0,0.118,0.007,0.832,0.01,0.925,0.011
0.7,30.0,0.0,30.0,0.0,0.214,0.01,0.984,0.006,0.704,0.008
0.8,30.0,0.0,30.0,0.0,0.205,0.011,0.984,0.004,0.715,0.011
0.9,30.0,0.0,30.0,0.0,0.213,0.012,0.985,0.004,0.706,0.012
