Threshold,Cost mean,Cost Std,TC mean,TC std,Loss mean,Loss Std,Recall mean,Recall Std,Precision mean,Precision Std
0.5,250.0,0.0,250.0,0.0,0.075,0.009,0.886,0.014,0.962,0.007
0.6,250.0,0.0,250.0,0.0,0.099,0.01,0.983,0.006,0.845,0.013
0.7,250.0,0.0,250.0,0.0,0.096,0.011,0.984,0.006,0.849,0.013
0.8,250.0,0.0,250.0,0.0,0.283,0.011,0.999,0.001,0.639,0.009
0.9,250.0,0.0,250.0,0.0,0.292,0.009,0.999,0.002,0.631,0.007
