Threshold,Cost mean,Cost Std,TC mean,TC std,Loss mean,Loss Std,Recall mean,Recall Std,Precision mean,Precision Std
0.5,30.0,0.0,30.0,0.0,0.147,0.008,0.844,0.009,0.992,0.003
0.6,30.0,0.0,30.0,0.0,0.151,0.008,0.841,0.011,0.991,0.004
0.7,30.0,0.0,30.0,0.0,0.055,0.007,0.983,0.003,0.957,0.006
0.8,30.0,0.0,30.0,0.0,0.053,0.005,0.986,0.004,0.956,0.004
0.9,30.0,0.0,30.0,0.0,0.057,0.007,0.982,0.003,0.955,0.007
