Threshold,Cost mean,Cost Std,TC mean,TC std,Loss mean,Loss Std,Recall mean,Recall Std,Precision mean,Precision Std
0.5,150.0,0.0,150.0,0.0,0.222,0.027,0.838,0.042,0.375,0.026
0.8,187.231,1.931,187.231,1.931,0.426,0.02,0.98,0.014,0.191,0.007
