Threshold,Cost mean,Cost Std,TC mean,TC std,Loss mean,Loss Std,Recall mean,Recall Std,Precision mean,Precision Std
0.8,79.722,0.699,79.722,0.699,0.294,0.029,0.984,0.005,0.698,0.011
