Threshold,Cost mean,Cost Std,TC mean,TC std,Loss mean,Loss Std,Recall mean,Recall Std,Precision mean,Precision Std
0.5,150.0,0.0,150.0,0.0,0.162,0.013,0.862,0.12,0.053,0.008
0.6,150.0,0.0,150.0,0.0,0.166,0.017,0.844,0.134,0.051,0.01
0.7,204.914,2.273,204.914,2.273,0.177,0.013,0.958,0.064,0.052,0.005
0.8,187.348,1.61,187.348,1.61,0.463,0.018,0.97,0.05,0.021,0.001
0.9,150.0,0.0,150.0,0.0,0.575,0.015,0.98,0.04,0.017,0.001
