Threshold,Cost mean,Cost Std,TC mean,TC std,Loss mean,Loss Std,Recall mean,Recall Std,Precision mean,Precision Std
0.5,150.0,0.0,150.0,0.0,0.158,0.014,0.841,0.021,0.843,0.014
0.6,150.0,0.0,150.0,0.0,0.157,0.013,0.843,0.017,0.843,0.016
0.7,204.808,2.26,204.808,2.26,0.115,0.01,0.947,0.011,0.842,0.012
0.8,186.9,1.715,186.9,1.715,0.241,0.013,0.983,0.006,0.679,0.012
0.9,150.0,0.0,150.0,0.0,0.298,0.012,0.984,0.006,0.629,0.009
