Threshold,Cost mean,Cost Std,TC mean,TC std,Loss mean,Loss Std,Recall mean,Recall Std,Precision mean,Precision Std
0.5,150.0,0.0,150.0,0.0,0.48,0.037,0.84,0.014,0.84,0.013
0.6,150.0,0.0,150.0,0.0,0.472,0.034,0.843,0.014,0.842,0.016
0.7,150.0,0.0,150.0,0.0,0.466,0.045,0.846,0.018,0.841,0.013
0.8,150.0,0.0,150.0,0.0,0.468,0.042,0.844,0.016,0.844,0.014
0.9,150.0,0.0,150.0,0.0,0.468,0.045,0.844,0.017,0.843,0.012
