Threshold,Cost mean,Cost Std,TC mean,TC std,Loss mean,Loss Std,Recall mean,Recall Std,Precision mean,Precision Std
0.5,123.75,0.0,123.75,0.0,0.28,0.032,0.845,0.029,0.582,0.02
