Threshold,Cost mean,Cost Std,TC mean,TC std,Loss mean,Loss Std,Recall mean,Recall Std,Precision mean,Precision Std
0.5,750.0,0.0,750.0,0.0,0.202,0.013,0.848,0.022,0.304,0.014
