Threshold,Cost mean,Cost Std,TC mean,TC std,Loss mean,Loss Std,Recall mean,Recall Std,Precision mean,Precision Std
0.5,150.0,0.0,150.0,0.0,0.219,0.019,0.844,0.032,0.375,0.021
0.6,150.0,0.0,150.0,0.0,0.22,0.022,0.839,0.036,0.376,0.021
0.7,205.078,2.647,205.078,2.647,0.183,0.016,0.95,0.023,0.376,0.018
0.8,186.793,1.526,186.793,1.526,0.427,0.02,0.985,0.012,0.19,0.007
0.9,150.0,0.0,150.0,0.0,0.53,0.016,0.982,0.013,0.159,0.004
