Threshold,Cost mean,Cost Std,TC mean,TC std,Loss mean,Loss Std,Recall mean,Recall Std,Precision mean,Precision Std
0.5,117.386,0.881,117.386,0.881,0.53,0.051,0.846,0.017,0.897,0.011
