Threshold,Cost mean,Cost Std,TC mean,TC std,Loss mean,Loss Std,Recall mean,Recall Std,Precision mean,Precision Std
0.7,328.824,28.983,328.824,28.983,0.191,0.022,0.949,0.009,0.883,0.014
