Threshold,Cost mean,Cost Std,TC mean,TC std,Loss mean,Loss Std,Recall mean,Recall Std,Precision mean,Precision Std
0.8,280.181,2.334,280.181,2.334,0.334,0.033,0.984,0.007,0.661,0.01
