Threshold,Cost mean,Cost Std,TC mean,TC std,Loss mean,Loss Std,Recall mean,Recall Std,Precision mean,Precision Std
0.5,300.0,0.0,300.0,0.0,0.113,0.012,0.843,0.018,0.925,0.014
0.6,300.0,0.0,300.0,0.0,0.113,0.011,0.846,0.017,0.922,0.012
0.7,381.632,4.177,381.632,4.177,0.065,0.009,0.946,0.011,0.925,0.011
0.8,333.014,2.908,333.014,2.908,0.182,0.012,0.984,0.005,0.739,0.013
0.9,300.0,0.0,300.0,0.0,0.214,0.01,0.984,0.006,0.705,0.01
