Threshold,Cost mean,Cost Std,TC mean,TC std,Loss mean,Loss Std,Recall mean,Recall Std,Precision mean,Precision Std
0.5,30.0,0.0,30.0,0.0,0.113,0.012,0.842,0.017,0.925,0.012
0.6,30.0,0.0,30.0,0.0,0.113,0.012,0.844,0.019,0.923,0.012
0.7,30.0,0.0,30.0,0.0,0.21,0.012,0.984,0.006,0.709,0.012
0.8,30.0,0.0,30.0,0.0,0.21,0.012,0.984,0.004,0.709,0.012
0.9,30.0,0.0,30.0,0.0,0.212,0.011,0.984,0.006,0.707,0.011
