Threshold,Cost mean,Cost Std,TC mean,TC std,Loss mean,Loss Std,Recall mean,Recall Std,Precision mean,Precision Std
0.5,180.0,0.0,180.0,0.0,0.112,0.012,0.843,0.019,0.927,0.012
0.6,180.0,0.0,180.0,0.0,0.111,0.009,0.844,0.019,0.928,0.011
0.7,231.86,2.485,231.86,2.485,0.058,0.008,0.948,0.01,0.938,0.01
0.8,211.786,2.425,211.786,2.425,0.163,0.012,0.983,0.006,0.761,0.014
0.9,180.0,0.0,180.0,0.0,0.211,0.012,0.985,0.006,0.708,0.011
