Threshold,Cost mean,Cost Std,TC mean,TC std,Loss mean,Loss Std,Recall mean,Recall Std,Precision mean,Precision Std
0.5,150.0,0.0,150.0,0.0,0.11,0.01,0.847,0.017,0.926,0.01
0.6,150.0,0.0,150.0,0.0,0.112,0.009,0.846,0.015,0.923,0.011
0.7,195.026,2.344,195.026,2.344,0.056,0.008,0.948,0.011,0.94,0.013
0.8,183.158,1.859,183.158,1.859,0.146,0.011,0.984,0.006,0.781,0.013
0.9,150.0,0.0,150.0,0.0,0.21,0.014,0.984,0.005,0.709,0.014
