Threshold,Cost mean,Cost Std,TC mean,TC std,Loss mean,Loss Std,Recall mean,Recall Std,Precision mean,Precision Std
0.5,240.0,0.0,240.0,0.0,0.111,0.011,0.847,0.017,0.925,0.015
0.6,240.0,0.0,240.0,0.0,0.112,0.011,0.845,0.019,0.925,0.011
0.7,308.187,3.54,308.187,3.54,0.063,0.01,0.946,0.012,0.93,0.012
0.8,276.342,2.618,276.342,2.618,0.169,0.009,0.985,0.005,0.753,0.01
0.9,240.0,0.0,240.0,0.0,0.21,0.012,0.984,0.005,0.71,0.012
