Threshold,Cost mean,Cost Std,TC mean,TC std,Loss mean,Loss Std,Recall mean,Recall Std,Precision mean,Precision Std
0.5,270.0,0.0,270.0,0.0,0.113,0.01,0.841,0.016,0.926,0.012
0.6,270.0,0.0,270.0,0.0,0.111,0.01,0.846,0.017,0.926,0.011
0.7,339.12,3.324,339.12,3.324,0.068,0.009,0.945,0.011,0.922,0.012
0.8,295.034,2.07,295.034,2.07,0.182,0.011,0.985,0.004,0.738,0.012
0.9,270.0,0.0,270.0,0.0,0.209,0.014,0.985,0.006,0.709,0.014
