Threshold,Cost mean,Cost Std,TC mean,TC std,Loss mean,Loss Std,Recall mean,Recall Std,Precision mean,Precision Std
0.5,30.0,0.0,30.0,0.0,0.111,0.012,0.847,0.019,0.925,0.012
0.6,30.0,0.0,30.0,0.0,0.113,0.013,0.843,0.018,0.924,0.013
0.7,40.207,0.522,40.207,0.522,0.057,0.007,0.945,0.011,0.941,0.01
0.8,39.651,0.432,39.651,0.432,0.121,0.011,0.982,0.006,0.814,0.014
0.9,30.002,0.005,30.002,0.005,0.212,0.015,0.984,0.006,0.707,0.015
