Threshold,Cost mean,Cost Std,TC mean,TC std,Loss mean,Loss Std,Recall mean,Recall Std,Precision mean,Precision Std
0.5,210.0,0.0,210.0,0.0,0.111,0.009,0.844,0.016,0.928,0.01
0.6,210.0,0.0,210.0,0.0,0.113,0.01,0.843,0.016,0.924,0.013
0.7,269.622,3.045,269.622,3.045,0.061,0.008,0.947,0.009,0.933,0.01
0.8,243.137,2.138,243.137,2.138,0.17,0.012,0.983,0.005,0.753,0.014
0.9,210.0,0.0,210.0,0.0,0.213,0.014,0.982,0.005,0.707,0.014
