Threshold,Cost mean,Cost Std,TC mean,TC std,Loss mean,Loss Std,Recall mean,Recall Std,Precision mean,Precision Std
0.5,90.0,0.0,90.0,0.0,0.112,0.008,0.847,0.018,0.924,0.011
0.6,90.0,0.0,90.0,0.0,0.114,0.011,0.841,0.019,0.923,0.012
0.7,117.725,1.439,117.725,1.439,0.057,0.009,0.946,0.01,0.94,0.012
0.8,114.186,1.201,114.186,1.201,0.135,0.011,0.983,0.006,0.796,0.014
0.9,90.0,0.0,90.0,0.0,0.21,0.012,0.985,0.006,0.709,0.013
