Threshold,Cost mean,Cost Std,TC mean,TC std,Loss mean,Loss Std,Recall mean,Recall Std,Precision mean,Precision Std
0.5,60.0,0.0,60.0,0.0,0.113,0.011,0.842,0.017,0.925,0.013
0.6,60.0,0.0,60.0,0.0,0.114,0.011,0.841,0.019,0.925,0.01
0.7,79.359,1.174,79.359,1.174,0.056,0.008,0.946,0.01,0.941,0.011
0.8,78.124,0.862,78.124,0.862,0.128,0.01,0.982,0.007,0.805,0.013
0.9,60.0,0.003,60.0,0.003,0.215,0.011,0.982,0.006,0.704,0.011
