Threshold,Cost mean,Cost Std,TC mean,TC std,Loss mean,Loss Std,Recall mean,Recall Std,Precision mean,Precision Std
0.5,120.0,0.0,120.0,0.0,0.111,0.009,0.845,0.016,0.926,0.012
0.6,120.0,0.0,120.0,0.0,0.112,0.01,0.847,0.017,0.922,0.01
0.7,156.278,1.808,156.278,1.808,0.056,0.008,0.947,0.009,0.941,0.011
0.8,149.828,1.635,149.828,1.635,0.141,0.011,0.983,0.005,0.788,0.013
0.9,120.0,0.0,120.0,0.0,0.212,0.011,0.986,0.005,0.707,0.011
