Threshold,Cost mean,Cost Std,TC mean,TC std,Loss mean,Loss Std,Recall mean,Recall Std,Precision mean,Precision Std
0.5,150.0,0.0,150.0,0.0,0.765,0.059,0.846,0.012,0.998,0.001
0.6,150.0,0.0,150.0,0.0,0.791,0.068,0.84,0.014,0.998,0.001
0.7,205.04,2.432,205.04,2.432,0.278,0.042,0.944,0.008,0.998,0.001
0.8,186.972,1.78,186.972,1.78,0.087,0.019,0.983,0.004,0.994,0.002
0.9,150.0,0.0,150.0,0.0,0.084,0.018,0.984,0.004,0.994,0.001
