Threshold,Cost mean,Cost Std,TC mean,TC std,Loss mean,Loss Std,Recall mean,Recall Std,Precision mean,Precision Std
0.5,60.0,0.0,60.0,0.0,0.11,0.012,0.845,0.018,0.929,0.013
0.6,60.0,0.0,60.0,0.0,0.116,0.008,0.837,0.013,0.924,0.014
0.7,78.216,1.19,78.216,1.19,0.064,0.01,0.946,0.01,0.928,0.013
0.8,73.822,0.657,73.822,0.657,0.149,0.013,0.983,0.007,0.778,0.017
0.9,60.52,0.124,60.52,0.124,0.21,0.008,0.985,0.005,0.709,0.007
