Threshold,Cost mean,Cost Std,TC mean,TC std,Loss mean,Loss Std,Recall mean,Recall Std,Precision mean,Precision Std
0.5,210.0,0.0,210.0,0.0,0.112,0.009,0.846,0.021,0.924,0.013
0.6,210.0,0.0,210.0,0.0,0.117,0.007,0.839,0.014,0.92,0.011
0.7,263.123,3.295,263.123,3.295,0.074,0.006,0.947,0.008,0.908,0.011
0.8,243.201,2.475,243.201,2.475,0.165,0.011,0.98,0.007,0.76,0.012
0.9,210.07,0.054,210.07,0.054,0.212,0.015,0.985,0.003,0.708,0.016
