Threshold,Cost mean,Cost Std,TC mean,TC std,Loss mean,Loss Std,Recall mean,Recall Std,Precision mean,Precision Std
0.8,116.915,0.997,116.915,0.997,0.297,0.028,0.985,0.005,0.691,0.011
