Threshold,Cost mean,Cost Std,TC mean,TC std,Loss mean,Loss Std,Recall mean,Recall Std,Precision mean,Precision Std
0.5,180.0,0.0,180.0,0.0,0.112,0.007,0.847,0.014,0.922,0.008
0.6,180.0,0.0,180.0,0.0,0.108,0.007,0.849,0.01,0.93,0.008
0.7,225.6,2.19,225.6,2.19,0.07,0.011,0.948,0.011,0.915,0.016
0.8,208.308,1.358,208.308,1.358,0.167,0.011,0.982,0.008,0.757,0.014
0.9,180.066,0.063,180.066,0.063,0.213,0.011,0.987,0.005,0.705,0.012
