Threshold,Cost mean,Cost Std,TC mean,TC std,Loss mean,Loss Std,Recall mean,Recall Std,Precision mean,Precision Std
0.5,300.0,0.0,300.0,0.0,0.459,0.048,0.848,0.018,0.844,0.016
0.6,300.0,0.0,300.0,0.0,0.466,0.035,0.845,0.014,0.845,0.014
0.7,400.106,5.202,400.106,5.202,0.229,0.026,0.947,0.011,0.83,0.014
0.8,336.528,2.515,336.528,2.515,0.301,0.019,0.984,0.006,0.653,0.01
0.9,300.0,0.0,300.0,0.0,0.332,0.02,0.984,0.006,0.629,0.009
