Threshold,Cost mean,Cost Std,TC mean,TC std,Loss mean,Loss Std,Recall mean,Recall Std,Precision mean,Precision Std
0.5,30.0,0.0,30.0,0.0,0.072,0.006,0.89,0.083,0.113,0.014
0.6,30.0,0.0,30.0,0.0,0.069,0.008,0.9,0.077,0.118,0.017
0.7,30.0,0.0,30.0,0.0,0.399,0.014,1.0,0.0,0.024,0.001
0.8,30.0,0.0,30.0,0.0,0.411,0.017,1.0,0.0,0.024,0.001
0.9,30.0,0.0,30.0,0.0,0.399,0.017,0.98,0.04,0.024,0.001
