Threshold,Cost mean,Cost Std,TC mean,TC std,Loss mean,Loss Std,Recall mean,Recall Std,Precision mean,Precision Std
0.7,214.715,3.115,214.715,3.115,0.208,0.022,0.932,0.008,0.927,0.014
