Threshold,Cost mean,Cost Std,TC mean,TC std,Loss mean,Loss Std,Recall mean,Recall Std,Precision mean,Precision Std
0.5,240.0,0.0,240.0,0.0,0.107,0.008,0.849,0.014,0.931,0.009
0.6,240.0,0.0,240.0,0.0,0.108,0.013,0.847,0.017,0.931,0.014
0.7,300.48,5.85,300.48,5.85,0.071,0.01,0.951,0.012,0.912,0.014
0.8,279.096,2.395,279.096,2.395,0.165,0.014,0.984,0.005,0.758,0.015
0.9,240.04,0.054,240.04,0.054,0.215,0.011,0.987,0.005,0.703,0.01
