Threshold,Cost mean,Cost Std,TC mean,TC std,Loss mean,Loss Std,Recall mean,Recall Std,Precision mean,Precision Std
0.5,22.749,0.126,22.749,0.126,0.077,0.006,0.843,0.023,0.579,0.023
0.6,22.756,0.167,22.756,0.167,0.075,0.007,0.847,0.027,0.587,0.03
0.7,22.794,0.138,22.794,0.138,0.272,0.017,0.946,0.02,0.263,0.013
0.8,22.829,0.1,22.829,0.1,0.277,0.012,0.922,0.028,0.255,0.01
0.9,22.851,0.176,22.851,0.176,0.28,0.015,0.926,0.026,0.254,0.01
